gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2028524394	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:046	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	2	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.507Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524392	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:054	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.499Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524390	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:052	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	2	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.492Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524386	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:049	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.478Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524383	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:051	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	2	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.467Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524379	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:060	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	4	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35716	118.39422	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.443Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524377	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:041	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	2	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.3576	118.396085	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.440Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524354	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:020	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.357975	118.3984	50.0						2018-09-25	25	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.333Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524350	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:024	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.357975	118.3984	50.0						2018-09-25	25	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.297Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524349	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:029	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.3576	118.396085	50.0						2018-09-24	24	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.295Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524323	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:007	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	1	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.357975	118.3984	50.0						2018-09		9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:22.048Z		FOOTPRINT_WKT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524308	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:088	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Estrella, Mount Victoria, Estrella River Falls	Palawan	PRESENT	12	d85978fe-8893-4e94-a81c-48b9d241bfa2	9.35778	118.38946							2018-09-25	25	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:21.895Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2028524299	d1c7d4a8-8494-427d-a3d7-c2ac3251635c	hwp:bifa-fasps:plwn:2018:083	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble, 1924	Taylor & Noble, 1924	PH	Barangay Poblacion 6, Mabentangen Creek	Palawan	PRESENT	6	d85978fe-8893-4e94-a81c-48b9d241bfa2	12.03789	120.212436	100.0						2018-09-18	18	9	2018	KMPP	KMPP	HUMAN_OBSERVATION					Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez		CC_BY_4_0		Arman N. Pili;Maria Crisselda Endozo;Ynigo Luis C. Del Prado;Kenneth Xavier Sanchez;Jason Fernandez			2026-06-12T09:34:21.703Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1987166371	8e479b8f-ac16-4bed-a11a-bc7e27c31663	adcd6606-c054-4006-9168-88e20a2c528b	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	BARBOURULA BUSUANGENSIS		PH	DIMANIANG	Busuanga	PRESENT	1	6ea87510-0561-11d8-b851-b8a03c50a862	12.112082	120.077493	30520.0						1947-05-21	21	5	1947	KMPP	KMPP	PRESERVED_SPECIMEN	UMMZ	Herps	152268				CC_BY_4_0	The Regents of the University of Michigan	H HOOGSTRAAL			2026-06-12T06:50:39.521Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
1987058536	8e479b8f-ac16-4bed-a11a-bc7e27c31663	2951a4c7-c02b-4a60-9f78-f5e66a3efad0	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	BARBOURULA BUSUANGENSIS		PH	90679-PHILIPPINE ISLAND/S		PRESENT	1	6ea87510-0561-11d8-b851-b8a03c50a862									1940			1940	KMPP	KMPP	PRESERVED_SPECIMEN	UMMZ	Herps	90679				CC_BY_4_0	The Regents of the University of Michigan	A W C T HERRE			2026-06-12T06:50:30.635Z		CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COUNTRY
1423671764	9661bc40-f762-11e1-a439-00145eb45e9a	https://id.senckenberg.de/object/sesam-1125646	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor & Noble 1924		PH	Surgai		PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									1940-06-21	21	6	1940	KMPP	KMPP	PRESERVED_SPECIMEN	SMF	Collection Herpetology	41178				CC_BY_4_0					2026-06-19T16:36:21.167Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1324091350	832b8188-f762-11e1-a439-00145eb45e9a	78383725-A983-4430-A304-7D7780C084C6	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	"Palawan Island, Tarabanan River,ca. 9 km. N. Sulu Sea, 119° 00' 36"" E, 10° 04' 49"" N."	Palawan Province	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862									1987-03-15	15	3	1987	KMPP	KMPP	PRESERVED_SPECIMEN	UF	Herp	70546				CC_BY_NC_4_0		Thompson, Fred			2026-06-15T11:51:44.571Z	StillImage	INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1322446975	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e801ae5d-4ad1-4a9c-8883-8bf7c689ece4	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	San Nicholas, 6 km NE of	Busuanga Island	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-05-25	25	5	1962	KMPP	KMPP	PRESERVED_SPECIMEN	USNM	HERP	USNM 158191				CC0_1_0					2026-06-11T16:37:40.871Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1322097527	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d88e6161-0f84-4a4c-a7e4-131a9fc845cf	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	San Nicholas, 6 km NE of	Busuanga Island	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-05-25	25	5	1962	KMPP	KMPP	PRESERVED_SPECIMEN	USNM	HERP	USNM 158190				CC0_1_0					2026-06-11T16:29:57.061Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1321453878	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3bc0030c6-dcb9-4314-a100-3d4bd34ee5ba	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Langogan River area, northern Palawan	Palawan Island	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1985-03		3	1985	KMPP	KMPP	PRESERVED_SPECIMEN	USNM	HERP	USNM 305791				CC0_1_0					2026-06-11T16:29:24.569Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319891169	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/376f27e4e-1d72-49df-ba2d-0aff3800838e	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	San Nicholas, 6 km NE of	Busuanga Island	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-05-25	25	5	1962	KMPP	KMPP	PRESERVED_SPECIMEN	USNM	HERP	USNM 158189				CC0_1_0					2026-06-11T16:39:39.325Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1317745040	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/317fd8d83-faca-4d2e-b26a-468647884c57	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	Langogan River area, northern Palawan	Palawan Island	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1985-03		3	1985	KMPP	KMPP	PRESERVED_SPECIMEN	USNM	HERP	USNM 305792				CC0_1_0					2026-06-11T16:35:14.122Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1291117909	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3655105	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH		Palawan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.119488	118.946719	31208.0						2014-01-04T07:44	4	1	2014	KMPP	KMPP	HUMAN_OBSERVATION	iNaturalist	Observations	3655105		Jonah van Beijnen	2016-07-10T19:21:23	CC_BY_NC_4_0	Jonah van Beijnen	Jonah van Beijnen			2026-06-12T01:53:07.339Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
1090366545	b929f23d-290f-4e85-8f17-764c55b3b284	fa164fd6-3514-4a64-8560-edff49c23286	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	San Nicolas, 6 km NE		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862	12.1	120.15											KMPP	KMPP	PRESERVED_SPECIMEN	BPBM	Herp-BPBM	6811	Collector Number: MCT 2491			CC0_1_0	Bernice Pauahi Bishop Museum	M C Thompson			2026-06-11T19:09:34.206Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1090179373	b929f23d-290f-4e85-8f17-764c55b3b284	74c010ca-576f-4a5d-a74a-0fce00923826	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis		PH	San Nicolas, 6 km NE		PRESENT		90cc71b0-055b-11d8-b84e-b8a03c50a862	12.1	120.15											KMPP	KMPP	PRESERVED_SPECIMEN	BPBM	Herp-BPBM	6812	Collector Number: MCT 2492			CC0_1_0	Bernice Pauahi Bishop Museum	M C Thompson			2026-06-11T19:09:03.856Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1057623562	7e380070-f762-11e1-a439-00145eb45e9a	f31a7b03-c1a2-423f-ab38-83cb7b6ed148	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor and Noble,  1924	Taylor and Noble,  1924	PH	Dimaniang, Busuanga, Philippine  Islands		PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862									1947-03-21	21	3	1947	KMPP	KMPP	PRESERVED_SPECIMEN	NHMUK	ZOO	1980.410				CC0_1_0		H Hoogstraal			2026-06-16T09:49:21.121Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1056044632	7e380070-f762-11e1-a439-00145eb45e9a	10c8c177-b209-4e4e-979c-b237b5276a50	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor and Noble,  1924	Taylor and Noble,  1924	PH	Singai, Busuanga Island, Philippine  Islands		PRESENT	2	19456090-b49a-11d8-abeb-b8a03c50a862									1940-06		6	1940	KMPP	KMPP	PRESERVED_SPECIMEN	NHMUK	ZOO	1982.409-410				CC0_1_0		Dr A W. Herre			2026-06-16T09:49:18.292Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1055545854	7e380070-f762-11e1-a439-00145eb45e9a	ef47d195-4fc1-4e52-ba98-9819a5c5be99	Animalia	Chordata	Amphibia	Anura	Bombinatoridae	Barbourula	Barbourula busuangensis		SPECIES	Barbourula busuangensis Taylor & Noble, 1924	Barbourula busuangensis Taylor and Noble,  1924	Taylor and Noble,  1924	PH	ca. 13km South West of Iwahig	Palawan	PRESENT	2	19456090-b49a-11d8-abeb-b8a03c50a862					91.44								KMPP	KMPP	PRESERVED_SPECIMEN	NHMUK	ZOO	1977.1202-1203				CC0_1_0		Q Alcala			2026-06-16T09:49:49.682Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
